id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1413_mzmine_results_sirius_5916	C27H35N3O5	[M + H3N + H]+	C27H38N4O5	Amino acids and Peptides	0.7192650437355042	Oligopeptides	0.18151935935020447	Cyclic peptides	0.07609017938375473	Alpha amino acids and derivatives	0.6952304244041443	Amino acids and derivatives	0.8372824192047119	Amino acids, peptides, and analogues	0.8436400294303894	Carboxylic acids and derivatives	0.9727468490600586	Organic acids and derivatives	0.9861655235290527	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5916
1414_mzmine_results_sirius_5920	C16H19NO2	[M + H]+	C16H19NO2	Alkaloids	0.9992390871047974	Anthranilic acid alkaloids	0.9970376491546631	Quinoline alkaloids	0.9946511387825012	Hydroxyquinolones	0.5425251722335815	Hydroxyquinolones	0.5425251722335815	Quinolones and derivatives	0.9844197630882263	Quinolines and derivatives	0.9939252734184265	Organoheterocyclic compounds	0.9996745586395264	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Alkyl aryl ethers; Lactams; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Hydropyridines; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5920
1415_mzmine_results_sirius_5921	C12H19ClN2O	[M + H3N + H]+	C12H22ClN3O	Alkaloids	0.4476986229419708	Histidine alkaloids	0.08477860689163208	Imidazole alkaloids	0.08427684009075165	Aryl chlorides	0.9050621390342712			Aryl chlorides	0.9050621390342712	Aryl halides	0.8560790419578552	Organohalogen compounds	0.9986233711242676	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5921
1416_mzmine_results_sirius_5923	C16H16O	[M + H3N + H]+	C16H19NO	Shikimates and Phenylpropanoids	0.4049273133277893	Naphthalenes	0.3100932538509369	Naphthoquinones	0.15839232504367828	Naphthalenes	0.640467643737793					Naphthalenes	0.640467643737793	Benzenoids	0.9973282814025879	Organic compounds; Naphthalenes; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5923
1417_mzmine_results_sirius_5924	C27H22F4N4O3S	[M + H]+	C27H22F4N4O3S	Alkaloids	0.27442994713783264	Flavonoids	0.010793936438858509	Chalcones	0.00349506177008152	Benzanilides	0.6303952932357788	Aromatic anilides	0.584359884262085	Anilides	0.9219294786453247	Benzene and substituted derivatives	0.9971961975097656	Benzenoids	0.9993603825569153	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Thioethers; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Sulfenyl compounds; N-arylamides; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Phenoxy compounds; Chemical entities	5924
1419_mzmine_results_sirius_5926	C9H16FN7O	[M + Na]+	C9H16FN7O	Alkaloids	0.4600754976272583	Pseudoalkaloids (transamidation)	0.19069646298885345	Purine alkaloids	0.0643424391746521	Aryl fluorides	0.791858971118927			Aryl fluorides	0.791858971118927	Aryl halides	0.8813812732696533	Organohalogen compounds	0.9975409507751465	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Carboxylic acid derivatives; Organofluorides; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5926
1420_mzmine_results_sirius_5931	C21H31N3O5	[M + H]+	C21H31N3O5	Amino acids and Peptides	0.8483459949493408	Small peptides	0.7708508372306824	Dipeptides	0.30214452743530273	Peptides	0.6831164360046387	Peptides	0.6831164360046387	Amino acids, peptides, and analogues	0.9930379986763	Carboxylic acids and derivatives	0.999153733253479	Organic acids and derivatives	0.9995718598365784	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5931
1421_mzmine_results_sirius_5935	C20H14N2O3	[M + H3N + H]+	C20H17N3O3	Alkaloids	0.9213173389434814	Tryptophan alkaloids	0.6078038811683655	Simple indole alkaloids	0.08827080577611923	Indoles	0.5726330876350403			Indoles	0.5726330876350403	Indoles and derivatives	0.6386443972587585	Organoheterocyclic compounds	0.9844588041305542	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5935
1422_mzmine_results_sirius_5937	C16H14N2O3	[M + H]+	C16H14N2O3	Alkaloids	0.9317905902862549	Anthranilic acid alkaloids	0.9305094480514526	Quinazoline alkaloids	0.16590671241283417	Benzene and substituted derivatives	0.7326446175575256					Benzene and substituted derivatives	0.7326446175575256	Benzenoids	0.9979981780052185	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5937
1423_mzmine_results_sirius_5939	C29H44N4O6	[M + H]+	C29H44N4O6	Amino acids and Peptides	0.8963331580162048	Oligopeptides	0.9537219405174255	Cyclic peptides	0.44876760244369507	Alpha amino acids and derivatives	0.8258159756660461	Amino acids and derivatives	0.8525987267494202	Amino acids, peptides, and analogues	0.8710702657699585	Carboxylic acids and derivatives	0.9875091910362244	Organic acids and derivatives	0.9965349435806274	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5939
1424_mzmine_results_sirius_5940	C18H25NO2	[M + H]+	C18H25NO2	Alkaloids	0.9997712969779968	Anthranilic acid alkaloids	0.9989345669746399	Quinoline alkaloids	0.9895539283752441	Hydroxyquinolones	0.8131166100502014	Hydroxyquinolones	0.8131166100502014	Quinolones and derivatives	0.984703779220581	Quinolines and derivatives	0.9948545694351196	Organoheterocyclic compounds	0.9991647005081177	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5940
1425_mzmine_results_sirius_5942	C19H28N2O3	[M + H]+	C19H28N2O3	Amino acids and Peptides	0.9999359846115112	Small peptides	0.9999346733093262	Tripeptides	0.8228356838226318	Oligopeptides	0.770750105381012	Peptides	0.9982351064682007	Amino acids, peptides, and analogues	0.9997028708457947	Carboxylic acids and derivatives	0.9999885559082031	Organic acids and derivatives	0.9999957084655762	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Oligopeptides; Chemical entities	5942
1426_mzmine_results_sirius_5947	C17H19NO2	[M + H]+	C17H19NO2	Alkaloids	0.9996762275695801	Anthranilic acid alkaloids	0.9992163181304932	Quinoline alkaloids	0.9931641221046448	Hydroquinolones	0.9644061326980591	Hydroquinolones	0.9644061326980591	Quinolones and derivatives	0.9841065406799316	Quinolines and derivatives	0.9937512278556824	Organoheterocyclic compounds	0.9997125267982483	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5947
1427_mzmine_results_sirius_5948	C9H16O	[M + H3N + H]+	C9H19NO	Fatty acids	0.8792183995246887	Fatty acyls	0.8626254200935364	Fatty aldehydes	0.6522053480148315	Carbonyl compounds	0.7447456121444702			Carbonyl compounds	0.7447456121444702	Organooxygen compounds	0.9932335019111633	Organic oxygen compounds	0.9955125451087952	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5948
1429_mzmine_results_sirius_5952	C32H40N2O3	[M + H]+	C32H40N2O3	Alkaloids	0.9918869137763977	Anthranilic acid alkaloids	0.2484208047389984	Quinoline alkaloids	0.497659295797348	Hydroxyquinolones	0.6338083148002625	Hydroxyquinolones	0.6338083148002625	Quinolones and derivatives	0.9517362713813782	Quinolines and derivatives	0.936003565788269	Organoheterocyclic compounds	0.997364342212677	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Alkyl aryl ethers; Lactams; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Quinolines and derivatives; Hydroxyquinolones; Hydroquinolines; Hydroquinolones; Hydropyridines; Benzenoids; Vinylogous acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5952
1430_mzmine_results_sirius_5954	C9H20N6O2	[M + H]+	C9H20N6O2	Amino acids and Peptides	0.8285582661628723	Small peptides	0.8789430856704712	Tripeptides	0.18460354208946228	Alpha amino acids and derivatives	0.5324839353561401	Amino acids and derivatives	0.702670693397522	Amino acids, peptides, and analogues	0.7069064974784851	Carboxylic acids and derivatives	0.7010713219642639	Organic acids and derivatives	0.792912483215332	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carbonyl compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5954
1431_mzmine_results_sirius_5955	C6H11N2OP	[M + H]+	C6H11N2OP	Alkaloids	0.8093774318695068	Pseudoalkaloids (transamidation)	0.06895579397678375	Pyridine alkaloids	0.0292415339499712	Azacyclic compounds	0.5832329392433167					Azacyclic compounds	0.5832329392433167	Organoheterocyclic compounds	0.648780345916748	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5955
1433_mzmine_results_sirius_5959	C13H22FNO2	[M + H]+	C13H22FNO2	Amino acids and Peptides	0.825935423374176	Small peptides	0.8991031646728516	Aminoacids	0.8058723211288452	Alpha amino acid esters	0.5145805478096008	Amino acids and derivatives	0.8517351150512695	Amino acids, peptides, and analogues	0.8529506921768188	Carboxylic acids and derivatives	0.9886660575866699	Organic acids and derivatives	0.9936716556549072	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5959
1435_mzmine_results_sirius_5964	C21H30N2O6	[M + H]+	C21H30N2O6	Amino acids and Peptides	0.9801927208900452	Small peptides	0.9436244368553162	Tripeptides	0.8958050012588501	Oligopeptides	0.8767354488372803	Peptides	0.9800171852111816	Amino acids, peptides, and analogues	0.999265730381012	Carboxylic acids and derivatives	0.9999884366989136	Organic acids and derivatives	0.9999954700469971	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	5964
1436_mzmine_results_sirius_5968	C11H24N2O4	[M + K]+	C11H24N2O4	Amino acids and Peptides	0.9981038570404053	Small peptides	0.9991849064826965	Dipeptides	0.9439953565597534	Dipeptides	0.5909541845321655	Peptides	0.830010712146759	Amino acids, peptides, and analogues	0.9950761198997498	Carboxylic acids and derivatives	0.9998377561569214	Organic acids and derivatives	0.9999326467514038	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	5968
1438_mzmine_results_sirius_5970	C36H38N4O8	[M + H]+	C36H38N4O8	Alkaloids	0.9658260941505432	Tryptophan alkaloids	0.17051349580287933	Pyrrole alkaloids	0.028005748987197876	Porphyrins	0.8855443000793457			Porphyrins	0.8855443000793457	Tetrapyrroles and derivatives	0.9994137287139893	Organoheterocyclic compounds	0.9995324611663818	Organic compounds; Organoheterocyclic compounds; Pyrroles; Porphyrins; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5970
1439_mzmine_results_sirius_5972	C25H37N3O7	[M + H]+	C25H37N3O7	Amino acids and Peptides	0.92765212059021	Small peptides	0.5743578672409058	Tripeptides	0.5966196060180664	Oligopeptides	0.5243961811065674	Peptides	0.9330465197563171	Amino acids, peptides, and analogues	0.9866093993186951	Carboxylic acids and derivatives	0.99613356590271	Organic acids and derivatives	0.9980502128601074	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Oligopeptides; Chemical entities	5972
1440_mzmine_results_sirius_5973	C13H25NO2	[M + H]+	C13H25NO2	Amino acids and Peptides	0.8767905831336975	Small peptides	0.9277532696723938	Aminoacids	0.9039943218231201	Amino acids	0.9255752563476562	Amino acids and derivatives	0.9603611826896667	Amino acids, peptides, and analogues	0.960641086101532	Carboxylic acids and derivatives	0.9979434609413147	Organic acids and derivatives	0.9988833069801331	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5973
1441_mzmine_results_sirius_5974	C14H16N2O3S2	[M + H]+	C14H16N2O3S2	Amino acids and Peptides	0.6679046750068665	Small peptides	0.005370165687054396	Aminoacids	0.050814174115657806	Alpha amino acids	0.5268976092338562	Amino acids and derivatives	0.9968372583389282	Amino acids, peptides, and analogues	0.9969220757484436	Carboxylic acids and derivatives	0.9954609274864197	Organic acids and derivatives	0.9955326318740845	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Thiazolidines; Thiazolines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Imidothioesters; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thiohemiaminal derivatives; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Azolines; Azolidines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Imidothiolactones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	5974
1442_mzmine_results_sirius_5976	C14H14FNO5S	[M + H]+	C14H14FNO5S	Amino acids and Peptides	0.6925174593925476	β-lactams	0.4005938470363617	Aminoacids	0.2598481774330139	Alpha amino acids and derivatives	0.9484502673149109	Amino acids and derivatives	0.9445493817329407	Amino acids, peptides, and analogues	0.9450693726539612	Carboxylic acids and derivatives	0.9970597624778748	Organic acids and derivatives	0.9989429116249084	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Halobenzoic acids and derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5976
1443_mzmine_results_sirius_5980	C32H20N6O7S2	[M + Na]+	C32H20N6O7S2	Amino acids and Peptides	0.928202748298645	β-lactams	0.614887535572052	Cephalosporins	0.357705295085907	Alpha amino acids and derivatives	0.6856539845466614	Amino acids and derivatives	0.6754644513130188	Amino acids, peptides, and analogues	0.6774435043334961	Carboxylic acids and derivatives	0.9037357568740845	Organic acids and derivatives	0.971204936504364	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Beta lactams; Cephems; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; 1,3-thiazines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5980
1444_mzmine_results_sirius_5981	C7H9NO2S	[M + H]+	C7H9NO2S	Amino acids and Peptides	0.9336694478988647	β-lactams	0.8259046673774719	Aminoacids	0.18948166072368622	Alpha amino acids and derivatives	0.5200262069702148	Amino acids and derivatives	0.6453372836112976	Amino acids, peptides, and analogues	0.6494922637939453	Carboxylic acids and derivatives	0.9052403569221497	Organic acids and derivatives	0.9263025522232056	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Thiohemiaminal derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5981
1446_mzmine_results_sirius_5987	C13H14N2OS2	[M + H]+	C13H14N2OS2	Alkaloids	0.3811289370059967	Tryptophan alkaloids	0.056309886276721954	Penicillins	0.01585005410015583	Benzene and substituted derivatives	0.756026029586792					Benzene and substituted derivatives	0.756026029586792	Benzenoids	0.9239181876182556	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazolidines; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Benzene and substituted derivatives; Benzenoids; Azolidines; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5987
1448_mzmine_results_sirius_5993	C8H9NOS	[M + Na]+	C8H9NOS	Amino acids and Peptides	0.8466262817382812	Linear polyketides	0.22789497673511505	Melithiazole and Myxothiazole derivatives	0.32591545581817627	2,4-disubstituted thiazoles	0.5355401635169983	2,4-disubstituted thiazoles	0.5355401635169983	Thiazoles	0.9837379455566406	Azoles	0.9861654043197632	Organoheterocyclic compounds	0.9992485642433167	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; 2,4-disubstituted thiazoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5993
1449_mzmine_results_sirius_5994	C15H14O10S	[M + Na]+	C15H14O10S	Polyketides	0.6640326976776123	Coumarins	0.3658677637577057	Naphthoquinones	0.5457295179367065	Benzenoids	0.9056046605110168							Benzenoids	0.9056046605110168	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5994
1450_mzmine_results_sirius_5995	C5H4O2S	[M + H3N + H]+	C5H7NO2S	Fatty acids	0.6222168803215027	Fatty acyls	0.7721971869468689	Oxygenated hydrocarbons	0.8091134428977966	Organoheterocyclic compounds	0.9774904251098633							Organoheterocyclic compounds	0.9774904251098633	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5995
