row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,171103_PMA_TK_QC_02.mzML Peak area,171103_PMA_TK_QC_01.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_M1_01.mzML Peak area,
6199,533.337990069314,3.6287665,,,,256,,,,,,,0,0,10838.808,19059.744,0,7889.425,6839.1665,65524.496,17882.592,0,17486.377,0,58342.14,59607.332,63588.004,58416.797,82163.79,60515.176,20100.22,18652.0,63929.53,84514.08,80754.74,83047.45,50803.973,
6169,533.3380312322031,3.5934348,,,,52,,,,,,,0,0,10241.375,18889.121,0,6491.1826,4915.416,104700.305,17532.512,0,17486.377,0,103757.914,46020.094,113986.836,109731.74,137962.03,37682.75,19326.566,18422.729,117596.04,63643.938,61597.684,66539.82,33343.902,
5333,533.3406409442456,2.2361727,,,,,,,,,,,3988.7537,11408.226,7599.018,6545.635,3255.0225,8399.855,106433.78,3985.223,6007.8247,3835.709,5161.033,4738.769,8876.36,9472.856,7456.174,11861.414,3302.3718,8517.198,4933.3647,4903.628,12256.907,9329.537,4176.6733,12071.4375,9178.592,
7126,533.3680079440293,5.7999682,,,,199,426,[M+H]+,,7,7124;7129;7132;7123;7080;7138;7126,532.36057,0,0,142905.08,159482.83,0,150690.31,38606.6,0,134067.39,0,136565.92,0,0,252003.66,0,0,0,196794.77,97797.516,124826.92,0,207993.95,165226.11,223105.88,192872.56,
7085,533.3839411873278,5.7680607,,,,199,,,,,,,108558.67,120373.51,66521.42,95573.06,108219.52,65107.453,79068.59,103892.87,99774.02,148606.14,89325.58,141846.0,111210.64,66258.305,100149.04,122038.805,131284.34,72923.35,77778.13,80411.44,152137.62,60989.547,77331.12,43068.25,78158.47,
6868,534.363352939011,5.2359085,,,,132,401,[M+NH4]+,,2,6868;6866,516.3297,0,0,127445.36,136487.67,0,134188.67,114729.71,1094.125,120900.38,0,128889.83,0,250.12364,191253.31,334.86136,497.04202,733.4291,160218.44,117996.33,125090.125,226.16214,132289.61,183047.05,205876.72,151481.06,
6787,534.3634991653906,5.125579,,,,178,392,[M+NH4]+,,2,6787;6786,516.32982,0,0,15015.594,38751.13,0,37038.273,33790.71,0,38682.51,0,46951.945,0,0,114521.88,334.86136,497.04202,0,105730.57,43506.07,44688.277,0,87225.53,105967.266,127328.38,90641.875,
3420,535.2630882911818,1.3492863,,,,15,177,[M+Na]+,,2,3420;3406,512.27425,52618.996,48404.312,35068.258,34582.97,54439.97,39977.05,30687.373,57882.742,26430.277,49572.363,24654.775,62287.562,42336.207,34812.45,57984.844,55868.098,56328.35,26876.434,33815.582,31889.885,62748.977,36408.668,33296.668,47460.09,40257.95,
4578,535.3131832029611,1.7849487,,,,15,,,,,,,137038.42,166192.19,31062.34,26056.854,110491.13,32901.484,22172.537,85204.555,29152.951,128012.73,25576.016,141122.81,55960.01,85167.44,47749.516,92324.195,55729.75,53652.324,28371.984,26958.994,114331.17,86607.54,77846.73,141960.14,112103.35,
7427,535.3971364367741,7.809628,,,,,,,,,,,17082.107,421.7433,5198.3384,68897.29,1121.185,0,0,3205.2715,60321.94,32782.18,0,3561.0562,14961.11,116721.87,7238.3105,0,1817.3917,0,966.8303,30151.62,1912.4973,79957.12,411.55978,0,2521.565,
7421,536.1653855636278,7.6928105,,,,,,,,,,,3247.3042,4208.8335,2735.6572,1933.125,3792.7026,24890.762,25045.918,2885.6208,3239.8352,4474.5415,344.8706,2100.1968,2418.7617,5136.692,2809.1033,3080.7588,1270.8191,1115.7656,1539.9053,2526.8787,1733.733,2896.287,1947.7217,3589.253,1937.6895,
7412,536.1654053151665,7.6274247,,,,,,,,,,,28309.668,28469.688,26427.49,24800.389,27392.744,25361.014,310.43823,30381.46,33238.95,25740.691,17340.654,26904.932,26975.047,30943.23,28938.64,24752.115,24960.236,44250.234,30613.35,25936.682,19178.355,51011.62,29351.338,53824.92,37450.777,
3695,536.3056497620214,1.4487015,,,,15,193,[M+Na]+,,2,3696;3695,513.31636,88611.69,102047.47,46407.54,46955.38,86604.914,48408.805,44271.383,71920.38,36128.152,76903.734,37645.88,86074.13,73822.13,45270.863,68620.3,78601.72,78599.2,39682.96,39958.39,33849.246,93151.07,49870.008,44635.613,51655.97,46285.008,
6977,536.379919194586,5.4969335,,,,176,412,[M+NH4]+,,5,6909;6994;6986;6977;6983,518.34564,4032.534,312.20227,2223228.8,2366151.2,0,2244684.0,2271053.8,33649.332,2220211.8,5113.184,2361660.8,2719.2124,21550.139,3312422.2,22074.898,23281.334,28608.025,1974068.1,2315639.0,2234832.8,24611.926,2467862.0,3285389.0,2501241.5,2979509.8,
6903,536.3799385768673,5.439402,,,,176,403,[M+NH4]+,,3,6919;6904;6903,518.34589,4032.534,312.20227,822095.6,869999.75,0,837501.1,57184.395,33336.67,803457.5,4632.0645,791055.0,2719.2124,28371.7,1566950.6,26415.033,29293.15,40003.95,998901.25,880080.3,892244.9,29441.469,1237062.6,1577254.5,1235913.8,1223678.2,
6878,536.3802255637223,5.34274,,,,,,,,,,,726.7996,0,77676.21,68785.44,0,64248.83,57478.223,397.24857,69330.42,0,67097.07,0,304.34076,136962.28,295.82712,16603.602,392.1999,86633.99,72292.23,71490.11,582.2532,104358.5,136939.06,106868.01,109650.09,
7267,536.43117397333,6.673602,,,,,,,,,,,318.98367,373.45923,1763.3333,930.3056,1279.0042,532.6044,1681.7181,1399.8702,2917.408,394.90857,1406.7544,872.0767,826.4346,1618.9701,1381.2438,918.1777,1515.6531,4765.2104,3418.6895,1470.4606,2561.9937,2986.3904,52052.14,2130.5364,1069.8357,
3492,537.2920751169377,1.3870162,,,,15,,,,,,,269538.88,281136.53,52097.066,50933.805,223971.89,53836.508,19060.303,142868.11,45094.438,239413.38,54509.727,272244.97,100840.586,87455.336,88202.89,136761.39,103937.0,57607.234,48624.066,47317.594,160245.0,88651.305,86098.836,121866.914,113233.51,
4605,539.2861682990823,1.7962488,,,,15,,,,,,,168099.34,172227.4,11451.858,9111.354,128046.125,4684.53,10361.967,19149.668,5880.996,133568.81,3683.4907,150626.47,15884.646,0,14730.044,24387.252,17035.285,0,3966.2686,3007.8215,20458.83,0,0,0,0,
6866,539.3190925512207,5.2421684,,,,132,401,[M+Na]+,,2,6868;6866,516.3297,0,0,21256.885,27002.344,0,21896.855,19488.469,0,24080.41,0,24025.176,0,0,34787.203,0,0,0,31695.607,21631.605,21880.46,0,24510.35,36064.96,35992.324,30179.111,
6786,539.3191771532167,5.1136365,,,,178,392,[M+Na]+,,2,6787;6786,516.32982,0,0,5128.6187,5759.399,0,5112.9575,4490.517,0,6195.942,0,6231.7583,0,0,21378.162,0,0,0,21151.068,6043.923,6211.5728,0,19108.516,21685.271,28044.115,16129.842,
2748,539.3435331480171,1.1508826,,,,15,,,,,,,1023633.6,1108542.8,37844.02,34287.15,903934.2,19262.293,0,79997.69,20953.537,827989.44,12816.337,939294.8,56008.465,0,55721.51,74319.64,68385.84,0,15520.85,11510.546,90153.28,0,0,0,0,
6345,539.3641928471338,3.7899468,,,,307,358,[2M+H]+,,2,6345;6330,269.17829,0,0,46748.656,51232.61,0,34713.797,28149.672,1835278.4,53285.72,0,41120.05,0,2030365.4,8188.695,2108622.8,1840786.9,2021802.0,6496.095,47749.41,45593.074,1946539.4,12077.5,8743.119,8874.531,8655.139,
6777,540.1228874503383,4.9977903,,,,,,,,,,,0,0,18324.312,22358.12,0,16772.305,13287.679,7237.5747,20431.047,0,23023.758,0,9134.305,96579.625,8601.659,9122.245,8823.088,80712.055,22225.006,23442.85,9159.755,100688.336,86440.414,175270.34,96797.53,
5355,540.3306401621554,2.2607343,,,,,,,,,,,0,1508.327,1084.5779,0,0,728.3471,14426.811,0,466.06055,0,0,0,1466.1165,1534.2921,453.7818,2146.593,0,1976.984,0,314.7556,1740.6891,1647.1544,0,777.9988,892.4771,
7181,540.4471450275428,6.018775,,,,136,,,,,,,246552.22,235228.5,384108.62,237315.94,233558.22,270019.75,324674.22,247872.83,235787.1,217290.77,253810.98,218643.78,314408.94,243975.52,195878.16,253265.67,253077.94,255740.22,253654.98,274727.3,242869.62,270411.03,249077.69,256052.23,267744.62,
6907,541.335080521086,5.4523044,,,,176,403,[M+Na]+,,2,6919;6907,518.34589,0,0,647516.6,764229.1,0,179925.27,161933.03,4636.341,645448.44,0,678590.75,0,4146.1855,394181.2,3652.708,3886.6653,5204.201,254145.3,178712.23,656644.3,3976.9653,306148.5,384142.1,321767.72,279186.0,
6986,541.3350815714296,5.4806094,,,,176,412,[M+Na]+,,4,6909;6994;6986;6977,518.34564,0,0,790395.44,894468.56,0,811913.0,900072.8,4477.933,794362.4,0,833324.8,0,3979.7917,670650.56,3517.8025,3738.5364,5065.833,402052.44,640496.75,829323.2,3720.1106,460446.78,631438.56,478537.72,727830.4,
760,543.2634273991541,0.55766374,,,,163,45,[M+Na]+,,2,760;785,520.27421,105422.14,126543.19,13090.815,16783.637,42674.96,14463.438,0,154697.31,15513.355,59921.277,15911.042,24242.848,126354.04,0,85709.086,224965.0,161034.97,0,15192.42,15260.396,186738.4,0,0,0,0,
6833,543.2904525950505,5.1943774,,,,238,,,,,,,0,0,671981.94,643038.0,0,569351.4,572875.56,18866.81,597014.7,447.42566,593342.7,0,17220.21,784193.2,15965.035,16874.29,25308.172,755570.56,553190.8,626889.94,15627.519,526600.4,738048.3,823962.06,744089.5,
6094,543.3222029460321,3.4157364,,,,84,345,[2M+H]+,,2,6094;6093,271.15729,0,0,9961.689,14646.023,0,9804.096,7787.515,8399.643,16161.205,0,12593.267,0,6049.692,116303.11,7567.6914,6310.389,11940.822,145576.05,14356.816,13316.961,6669.9937,173565.1,123107.27,186351.47,90370.45,
6374,543.3951855311782,3.8315804,,,,23,360,[2M+H]+,,2,6374;6375,271.19392,0,0,134727.34,167802.03,0,112219.836,105159.5,2164422.0,149932.81,0,117023.44,0,2247098.0,15175.633,2138327.5,2135600.2,2591636.2,17189.46,140572.6,120530.21,2462464.8,22856.383,44193.44,18696.955,11656.125,
7468,543.4595031518955,8.051935,,,,,,,,,,,0,0,33830.652,9942.779,0,29454.836,1444.658,0,47655.43,0,12454.668,0,0,312987.66,0,187.92795,0,304913.25,18012.66,21034.098,0,391242.84,34071.027,414265.66,248151.44,
5939,545.3374809112355,3.098703,,,,142,,,,,,,0,0,24474.498,31201.953,0,27446.277,24442.418,82757.82,26501.62,0,25313.258,0,56509.492,78458.02,57237.17,66703.9,90288.19,88963.08,29701.9,28909.516,57563.816,133869.52,106331.45,103417.25,63304.766,
3084,546.3499207647361,1.2435954,,,,244,,,,,,,1567320.4,1822594.0,121974.92,97076.33,1458281.8,109631.695,139015.03,531765.7,86219.02,1487384.8,79467.82,1611314.6,412314.9,11453.946,424327.16,526156.5,427838.88,8042.0537,87739.89,79807.7,627050.6,15006.712,12941.277,18552.363,16635.795,
2499,547.2522580211457,1.060298,,,,295,128,[2M+Na]+,,2,2499;2525,262.13163,604063.0,651900.25,84924.62,79843.63,543253.4,97826.58,0,116352.06,68066.59,631587.5,53552.645,661589.3,103601.02,0,123158.586,124703.17,123557.96,0,60353.246,52514.93,122377.38,0,0,0,0,
4701,547.2529402771003,1.8375667,,,,15,252,[M+Na]+,,2,4717;4701,524.26383,127168.164,160776.84,14026.381,14588.725,95029.03,12408.242,13620.049,38149.75,12102.613,103162.72,8865.836,122335.92,31337.166,12736.66,32253.11,51287.324,39312.58,8134.012,10963.855,9316.157,49455.68,12938.465,12689.701,17462.252,15061.272,
6193,547.3534890926524,3.6287556,,,,256,352,[2M+H]+,,2,6201;6193,273.17299,0,0,104766.83,146955.39,0,111297.12,94019.77,169069.92,128918.57,0,135393.4,0,149737.12,1021293.5,166034.12,146582.22,205127.61,1070109.1,147293.5,140616.75,144280.4,1435967.9,868981.06,1375677.1,760147.5,
6180,547.3534954187992,3.596993,,,,,,,,,,,0,0,105237.78,146029.73,0,111212.51,93245.805,123192.2,20124.93,0,136370.98,0,101072.89,109060.016,122148.1,124146.38,160421.38,1055864.4,148096.12,140807.66,116773.266,163328.33,876787.56,155573.88,77512.6,
6411,547.3541347479311,3.9604728,,,,13,,,,,,,0,0,10136.404,24026.025,0,15407.705,3256.4302,60684.39,21252.139,0,12550.779,0,52221.79,27008.62,56865.55,53731.223,80092.77,25162.535,22928.346,15845.546,52018.47,29429.574,23336.883,34536.27,11303.1455,
3091,548.30801889702,1.2488415,,,,15,,,,,,,349530.7,388485.5,59197.07,53732.18,341901.38,15337.316,0,173598.64,45150.74,337337.16,46061.11,373259.56,139469.88,9721.304,147807.77,183959.45,148482.53,7129.708,45182.27,41405.19,204555.53,11532.862,9516.6045,17841.383,13744.131,
7175,548.3461525468687,5.9844875,,,,,,,,,,,55571.973,67362.58,83650.766,58964.03,55758.83,96877.94,257229.2,71132.01,65507.625,45063.395,84395.5,17739.432,39583.105,43416.805,39480.496,70421.836,62125.758,74705.6,75057.01,75324.6,46621.207,68414.71,80094.73,67764.49,68288.63,
6846,548.3781129526129,5.1949043,,,,238,,,,,,,451.7376,0,254183.89,221006.88,0,222893.31,228263.77,6453.6846,196197.39,0,162432.94,0,5545.7363,252369.3,6027.5166,7314.572,8866.585,259353.2,189530.61,170772.1,5284.2974,207624.05,263066.47,292315.0,237891.73,
6899,548.3797896759039,5.4220753,,,,97,,,,,,,267.28033,0,110413.664,112481.766,0,110938.73,83679.516,1933.6102,108465.8,251.58044,110699.33,0,1903.1454,214974.66,973.24036,2143.452,2257.7537,137456.84,120297.26,116714.69,1878.7123,175581.86,223610.6,161582.36,179542.14,
7004,548.3799538901286,5.531803,,,,187,414,[M+NH4]+,,6,7033;7023;7015;7018;7004;7021,530.34573,11515.71,2454.3071,6416135.5,6479569.0,1121.0459,6495768.0,5771642.5,96184.34,6177231.0,14799.228,6490689.0,9415.02,115096.83,1.1391671E7,108374.0,114712.016,167558.3,7028481.5,6417126.0,6150994.5,121067.54,8637397.0,1.1900705E7,8755220.0,9144083.0,
1073,549.1803530234166,0.6336332,,,,308,60,[M+Na]+,,2,1079;1073,526.19108,0,0,21772.9,25998.541,0,19588.404,0,0,20725.574,0,17482.592,0,0,68312.625,0,0,0,50694.75,19228.293,19925.98,0,67273.11,70056.92,89198.64,78412.77,
4360,549.3030951388599,1.6959255,,,,15,,,,,,,136540.16,154489.19,53649.54,57402.363,127490.336,51532.96,51666.965,92270.85,49610.04,130240.79,52464.105,143801.19,81821.04,84510.21,69953.9,102357.125,81516.46,65788.14,55965.938,56080.617,111482.99,91600.85,89226.76,121688.81,110136.555,
6821,550.3940541261014,5.1899714,,,,238,,,,,,,2501.6858,0,1063616.4,1318936.2,819.27747,824218.9,585701.94,85683.234,1256841.0,2777.879,1157647.5,1886.4843,76969.7,1203942.8,80043.11,78905.56,118751.086,1238401.8,1149060.8,1170601.5,70768.57,756965.1,1222527.0,1248079.4,1257528.9,
7080,550.3949668923182,5.7969513,,,,199,426,[M+NH4]+,,5,7124;7123;7080;7138;7126,532.36057,30019.287,5304.6304,1.0099146E7,1.0781439E7,2625.8992,1.0591407E7,5805674.5,159483.84,1.0137628E7,34500.2,1.0579588E7,18257.572,124246.6,1.7751462E7,111660.055,179615.69,235670.38,1.2922002E7,7513776.5,1.0032155E7,205211.62,1.522233E7,1.2230256E7,1.6021016E7,1.4131307E7,
2603,551.2839748427837,1.0947361,,,,295,132,[2M+Na]+,,3,2603;2630;2601,264.14731,415750.06,393900.72,49790.984,41900.258,334388.9,38981.93,0,38525.023,31399.258,376286.53,18771.195,369889.6,29597.207,0,32396.172,42448.78,41370.133,0,22351.477,16030.947,36911.52,0,0,0,0,
7017,551.3887446920716,5.5323067,,,,187,,,,,,,0,0,60116.785,69810.37,0,68119.7,67173.63,763.8601,65141.86,0,69179.88,0,916.77875,112316.86,465.14478,730.4331,1171.3232,73678.36,62650.54,65347.97,501.03183,83266.65,115066.28,90633.016,89036.5,
5135,552.2783057965944,2.024853,,,,278,288,[M+Na]+,,2,5135;5134,529.28917,38464.49,43942.598,14960.565,14096.802,33829.36,15894.636,19526.61,43195.586,14127.305,34255.89,14725.956,39878.344,32274.676,36971.59,27364.719,53221.39,36399.453,23641.889,13971.264,14282.972,62941.24,39306.45,37896.18,56430.04,50960.348,
5449,552.3757483887853,2.2867775,,,,,,,,,,,158732.6,191836.88,60746.56,63202.23,153618.08,58624.54,58699.895,67813.2,57934.85,158501.25,57992.23,167700.1,47480.332,144766.94,47519.734,73155.37,49909.797,101649.195,62043.74,59798.094,81209.234,134532.02,141137.12,167494.69,178770.52,
7317,552.483729032508,7.137122,,,,,,,,,,,16721.549,15408.283,15012.409,26104.379,17400.395,15451.713,198.90671,17796.473,28793.33,15164.941,44206.16,13767.686,14819.866,19003.166,15045.858,15171.483,14875.918,27029.94,51278.973,45125.008,18170.545,20904.393,19524.94,17190.88,15645.697,
3379,553.3341816195436,1.3368535,,,,15,173,[M+H]+,,2,3379;3378,552.32715,73848.45,85804.75,690515.56,658137.7,69548.64,665848.3,667449.94,1047551.25,597006.8,85289.67,538271.94,87255.88,722321.3,1012753.1,757301.7,1066972.8,764316.5,850433.75,630430.56,592662.9,1189303.0,1105036.9,1025655.06,1546492.9,1310408.2,
4093,553.3344900792897,1.599527,,,,16,219,[M+H]+,,2,4102;4093,552.32727,30270.576,33739.64,168646.97,178629.3,25002.523,151865.25,170866.2,172255.7,171044.69,25801.7,188181.88,30540.53,147733.95,269189.5,139919.52,189661.56,167887.27,232825.4,183739.5,206420.72,225850.83,261506.67,254761.42,407720.6,361481.6,
7018,553.3351355860211,5.5315943,,,,187,414,[M+Na]+,,4,7023;7004;7018;7024,530.34573,1175.1221,0,1316174.9,1456722.5,0,1385427.0,1312305.4,14171.218,1331871.9,1597.4664,1436874.4,989.3235,16087.403,2254035.0,16770.832,15875.978,24346.904,1377016.6,1340314.5,1294434.0,17594.613,1616093.9,2270342.8,1745586.9,1900392.2,
7389,553.3900494197503,7.4708753,,,,202,,,,,,,1284.8018,808.81885,52372.992,50797.664,190.86389,51695.5,0,1193.9312,41161.4,717.0586,23829.67,328.78745,1021.4391,35728.547,4037.308,2580.2446,1832.623,69752.14,40413.273,32955.703,3640.3464,57496.406,24323.273,24759.668,17879.807,
7402,553.3908113964055,7.5557294,,,,,,,,,,,0,0,0,0,0,0,53906.516,0,116.264114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7137,553.4029236235,5.798169,,,,199,,,,,,,0,0,105297.38,112655.87,0,109714.36,58488.867,698.14075,101923.42,0,112136.09,0,0,182895.45,0,1312.719,1753.829,142578.27,80053.74,101114.33,1449.1565,158909.16,125304.7,166509.89,150971.88,
7242,554.1763897878088,6.231058,,,,226,,,,,,,9735.698,9134.903,11521.178,11861.212,22212.4,12207.152,39106.234,24140.223,11140.846,12594.376,18837.95,11535.19,13036.088,21099.457,11366.945,9976.733,16636.424,23295.506,24575.975,13499.505,23003.668,23272.355,21999.137,23682.238,12443.389,
3904,555.2821097056635,1.5356754,,,,15,,,,,,,407769.47,440786.75,6989.316,5800.723,347632.44,15031.728,19501.393,4748.216,3242.0696,317523.44,2456.1763,399819.7,4614.3003,0,5105.5977,8291.338,5545.8677,0,1463.668,2235.4983,9280.257,0,0,0,0,
7123,555.3501361358393,5.796224,,,,199,426,[M+Na]+,,4,7132;7123;7080;7126,532.36057,2962.612,0,2153745.5,2277320.5,0,2297693.0,1098172.2,21392.844,2075833.1,4330.994,2196757.8,2218.6892,19077.904,3462814.8,17785.059,24403.525,32186.986,2611734.0,1564506.8,1962710.0,23698.791,2799063.5,2211528.2,2954196.8,2747493.5,
5356,555.3530652622405,2.2691765,,,,,,,,,,,3227.764,9106.764,5798.9937,4388.2056,2201.0764,7305.02,91972.37,2610.591,6373.826,3388.339,4920.119,4115.185,8893.42,7706.1426,8249.936,11693.25,2450.1243,5668.2515,4493.6455,5029.448,11489.007,7271.674,2756.167,10044.583,9557.211,
6344,555.358848010874,3.7914314,,,,307,,,,,,,0,0,210335.7,266040.1,0,221263.8,194027.7,1394373.2,265485.44,0,228638.1,0,1216667.4,229356.2,1218559.4,1172543.8,1636542.8,211661.38,259981.64,245156.77,1159536.4,334126.88,256456.55,256366.34,167126.28,
7234,556.4420371048554,6.1310644,,,,,,,,,,,46453.324,10500.777,24449.43,8776.305,54764.254,75149.08,167826.92,47410.914,66532.05,27156.465,74550.96,28301.664,59669.586,69117.49,37880.125,53893.24,48200.008,34209.21,53214.35,52171.164,72187.016,72414.47,82872.55,42322.414,21290.59,
6920,556.4423879164772,5.449687,,,,272,,,,,,,108221.36,104743.336,83633.25,81624.125,113134.6,77336.58,149296.39,89364.02,79641.85,106572.87,87137.63,102357.766,95780.27,72422.36,103223.38,107379.12,106160.47,59176.9,82369.99,85313.11,96532.58,50537.387,86452.43,74213.234,65601.08,
6882,556.4427253458804,5.3506975,,,,148,,,,,,,149104.06,152926.33,142782.97,153512.86,147745.4,157632.08,183420.7,169826.89,168144.33,160280.55,156735.75,151511.23,166592.39,158092.75,171923.33,169705.83,173531.38,135142.2,159170.77,156850.86,165361.52,124636.7,162743.05,121257.91,157558.55,
1136,557.2602148970975,0.6565141,,,,163,63,[2M+H]+,,2,1136;1172,278.12668,603649.75,667541.6,29483.361,20373.178,408340.97,44389.21,0,128452.28,17160.164,477547.78,8955.132,630163.25,77328.36,0,93899.016,154126.58,104584.08,0,14277.489,10663.791,117672.93,0,0,0,0,
2481,557.2965369686509,1.0561274,,,,295,,,,,,,465252.03,552745.56,22762.285,18155.977,434118.5,29205.438,0,142306.84,16358.383,480497.25,8196.786,515675.72,103624.48,0,112215.32,153211.6,140236.14,0,9572.516,3132.6692,164035.36,0,0,0,0,
6909,557.308131179114,5.5023775,,,,176,412,[M+K]+,,5,6909;6994;6986;6977;6983,518.34564,0,0,71055.836,80887.54,0,78739.8,80623.32,0,68742.81,0,69984.34,0,0,58876.754,0,0,0,31774.523,74312.54,68069.14,0,43697.633,57014.516,34818.957,88403.62,
3933,557.3330982338784,1.5397059,,,,15,207,[2M+H]+,,2,3933;3800,278.16323,5426016.0,5524397.5,93017.35,50652.496,4522500.5,94061.04,47129.02,5465.7256,27345.154,4657618.0,7818.372,5258040.0,4243.609,0,5216.3643,7179.757,5459.6865,0,14607.818,6210.0405,9305.999,0,0,0,0,
6365,557.3742701877075,3.821879,,,,37,,,,,,,0,0,87318.31,103269.484,0,68964.97,75981.8,278224.16,96498.055,0,81380.08,0,261398.14,83136.98,244244.73,249004.75,370442.12,104668.555,95163.42,95346.03,238686.42,117904.76,151734.1,107037.81,61348.137,
4809,558.3290676335561,1.8790278,,,,15,260,[M+H]+,,2,4809;4800,557.32173,557246.1,771435.6,195258.94,177705.02,636265.06,184731.55,198274.19,661955.7,158621.77,530961.06,125966.234,729713.25,505944.84,227421.05,495329.03,744688.3,543048.75,131797.78,140552.19,113015.4,806072.75,265125.84,264670.2,304368.94,268955.0,
5924,559.1433363453355,3.079182,,,,26,,,,,,,0,0,52577.605,57920.45,0,49033.305,25094.229,266082.6,54576.246,0,50329.7,0,318758.06,164846.73,292339.47,343919.97,296344.25,107919.625,54350.58,48987.707,383818.84,176559.3,148770.92,256903.44,173642.62,
6189,559.3534647380321,3.6197045,,,,,,,,,,,0,0,8504.958,12298.385,0,9996.069,8512.089,37456.45,11911.673,0,12282.298,0,28602.828,84672.08,35485.25,33072.273,50943.375,101033.68,13167.878,12898.297,29891.494,136817.52,75187.39,132857.81,64913.457,
2937,560.2923225435711,1.1795532,,,,,,,,,,,6717.166,5708.4727,115955.516,116437.06,4479.916,121540.21,109012.12,190692.52,111655.06,5617.3857,107305.305,2371.7021,150617.28,203419.64,137394.11,207818.64,148026.7,133657.19,111002.37,109196.05,202602.95,195301.1,186996.83,247242.45,239055.66,
2756,560.4016363960461,1.1431061,,,,15,139,[M+H]+,,2,2756;2720,559.39396,1770607.0,1907368.1,184955.75,195853.62,1594092.1,214982.33,89433.16,318858.75,150391.84,1638872.4,141362.06,1673507.4,227029.17,9819.402,243028.42,306818.94,274569.84,7332.7515,165380.81,139317.72,381685.2,11061.532,10753.181,16175.992,16309.477,
1565,561.2917555862438,0.77929175,,,,276,,,,,,,1044257.06,902514.6,16780.473,7931.0405,890280.06,12774.152,0,240791.92,2027.4502,916165.75,0,1040479.7,133709.92,0,132482.36,209058.64,153840.5,0,2307.0857,0,287269.7,0,0,0,0,
6099,561.3327990640776,3.4206257,,,,84,,,,,,,0,0,16647.352,20525.219,0,15042.969,14858.8955,12739.793,20757.613,0,18530.545,0,11318.161,110526.88,11361.71,11352.079,16179.099,140990.83,21002.668,18626.152,12154.55,168737.84,123679.2,163979.27,86377.81,
4147,562.2906792596193,1.6023355,,,,,,,,,,,299731.53,312427.16,11381.702,702.0352,276381.9,12995.273,15799.929,8283.156,1101.793,276619.78,741.97034,280212.7,5378.817,3896.5786,5270.0933,9748.371,3977.6416,2794.4934,2523.545,1547.5552,7406.421,3061.2163,3971.616,3931.5737,4360.6616,
3152,562.3805934180898,1.2584867,,,,15,,,,,,,1169675.2,1384082.9,29817.496,26707.008,1050389.5,27402.676,28082.48,41848.39,22786.055,1105177.8,20177.9,1202172.2,32225.543,0,29422.545,41346.156,37419.523,0,21887.234,19405.97,50604.94,0,0,0,0,
7144,562.394300079824,5.8123755,,,,,,,,,,,0,0,88622.07,176794.8,0,87171.46,52054.832,0,87053.28,0,92643.57,0,355.02734,148776.48,0,0,1210.3024,101783.8,83367.05,79589.086,0,122895.64,98624.61,128074.18,110302.81,
7086,562.3949345748352,5.7637234,,,,,,,,,,,0,0,80479.586,90559.82,0,85529.39,50477.484,0,81879.29,0,85121.15,0,355.02734,144565.62,0,0,1210.3024,110997.13,63628.035,90602.55,0,129995.87,133425.97,131151.97,130143.24,
6904,563.3168911687085,5.4477286,,,,176,403,[M-H+2Na]+,,2,6904;6903,518.34589,0,0,14088.8125,12864.724,0,14307.376,10776.403,0,10586.316,0,9473.396,0,123.50815,25848.188,0,0,226.20457,17304.904,17896.674,16922.115,0,15735.139,25886.8,20019.1,21632.455,
6048,563.3486171307296,3.3112888,,,,228,,,,,,,0,0,210028.86,225055.92,0,201666.75,214779.25,445312.06,209609.86,0,202869.45,0,441132.97,563073.75,424001.16,473818.3,559315.56,618122.4,211836.94,220111.06,445137.38,616306.5,520550.0,678360.2,483773.2,
4341,564.3589002116405,1.6865903,,,,15,,,,,,,111908.52,124736.086,109273.734,129721.03,111556.18,111656.41,124471.71,132721.61,121194.734,108350.57,116634.49,116659.97,125849.83,77608.21,96922.22,146171.6,119985.914,80595.734,143638.67,109628.695,152630.78,84534.88,86461.89,111943.266,99491.586,
