id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
2401,gamma-Glutamylleucine,[M+H]+,0.744,261.1447,,,7.626266,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2401,gamma-Glutamylleucine,[M+H]+,0.744,261.1447,,,7.626266,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2401,gamma-Glutamylleucine,[M+H]+,0.740,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2401,gamma-Glutamylleucine,[M+H]+,0.740,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2409,N-ACETYL-METHIONINE,[M+H]+,0.993,192.0688903,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-ACETYL-METHIONINE,[M+H]+,0.993,192.0688903,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-Acetylmethionine,[M+H]+,0.964,192.0689,,,3.303783,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-Acetylmethionine,[M+H]+,0.964,192.0689,,,3.303783,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-ACETYL-METHIONINE,[M+H]+,0.954,192.0688903,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-ACETYL-METHIONINE,[M+H]+,0.954,192.0688903,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)",XUYPXLNMDZIRQH-UHFFFAOYSA-N,spectral_library_annotation
2409,N-Acetyl-methionine; AIF; CE10; MS2Dec,[M+H]+,0.944,192.068893432617,,,1.310655,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1",XUYPXLNMDZIRQH-LURJTMIESA-N,spectral_library_annotation
2409,N-Acetyl-methionine; AIF; CE10; MS2Dec,[M+H]+,0.944,192.068893432617,,,1.310655,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1",XUYPXLNMDZIRQH-LURJTMIESA-N,spectral_library_annotation
2409,N-ACETYL-DL-METHIONINE,[M+H]+,0.943,192.069396972656,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1",XUYPXLNMDZIRQH-LURJTMIESA-N,spectral_library_annotation
2409,N-ACETYL-DL-METHIONINE,[M+H]+,0.943,192.069396972656,,,,C7H13NO3S,O=C(O)C(N=C(O)C)CCSC,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1",XUYPXLNMDZIRQH-LURJTMIESA-N,spectral_library_annotation
2463,Alanylleucine (isomer of 674),[M+H]+,0.805,203.1394,,,2.48,C9H18N2O3,O=C(O)C(NC(=O)C(N)C)CC(C)C,"InChI=1S/C9H18N2O3/c1-5(2)4-7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)",RDIKFPRVLJLMER-UHFFFAOYSA-N,spectral_library_annotation
2463,Alanylleucine (isomer of 674),[M+H]+,0.805,203.1394,,,2.48,C9H18N2O3,O=C(O)C(NC(=O)C(N)C)CC(C)C,"InChI=1S/C9H18N2O3/c1-5(2)4-7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)",RDIKFPRVLJLMER-UHFFFAOYSA-N,spectral_library_annotation
2483,Asp-Phe,[M+H]+,0.750,281.1123,,,7.772917,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,Asp-Phe,[M+H]+,0.750,281.1123,,,7.772917,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.746,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.746,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.732,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.732,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.728,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,ASP-PHE,[M+H]+,0.728,281.1131976,,,,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,Asp-Phe,[M+H]+,0.713,281.1131,,,8.1396,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2483,Asp-Phe,[M+H]+,0.713,281.1131,,,8.1396,C13H16N2O5,O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1",YZQCXOFQZKCETR-UWVGGRQHSA-N,spectral_library_annotation
2510,Tyr-Tyr,[M+H]+,0.943,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2510,Tyr-Tyr,[M+H]+,0.943,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2510,Tyr-Tyr,[M+H]+,0.920,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2510,Tyr-Tyr,[M+H]+,0.920,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2630,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.704,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
2630,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.704,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
2715,gamma-Glutamylleucine,[M+H]+,0.721,261.1447,,,7.626266,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2715,gamma-Glutamylleucine,[M+H]+,0.721,261.1447,,,7.626266,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2715,gamma-Glutamylleucine,[M+H]+,0.712,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2715,gamma-Glutamylleucine,[M+H]+,0.712,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
2729,"NCGC00381364-02_C10H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(1-methylethyl)-",[M+H]+,0.779,197.128,,,,C10H16N2O2,CC(C)C1NC(=O)C2CCCN2C1=O,"InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)",XLUAWXQORJEMBD-UHFFFAOYSA-N,spectral_library_annotation
2729,"NCGC00381364-02_C10H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(1-methylethyl)-",[M+H]+,0.779,197.128,,,,C10H16N2O2,CC(C)C1NC(=O)C2CCCN2C1=O,"InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)",XLUAWXQORJEMBD-UHFFFAOYSA-N,spectral_library_annotation
2754,N-L-Leucyl-L-leucine,[M+H]+,0.836,245.18,,,,C12H24N2O3,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)",LCPYQJIKPJDLLB-UHFFFAOYSA-N,spectral_library_annotation
2754,N-L-Leucyl-L-leucine,[M+H]+,0.836,245.18,,,,C12H24N2O3,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)",LCPYQJIKPJDLLB-UHFFFAOYSA-N,spectral_library_annotation
2802,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.954,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
2802,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.954,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
2802,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.843,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
2802,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.843,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
2813,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.933,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2813,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.933,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2876,Tyr-Tyr,[M+H]+,0.965,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2876,Tyr-Tyr,[M+H]+,0.965,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2876,Tyr-Tyr,[M+H]+,0.940,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2876,Tyr-Tyr,[M+H]+,0.940,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
2962,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.789,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
2962,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.789,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.991,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.991,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.990,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.990,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.990,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.990,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.989,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
2981,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.989,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
2981,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.989,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
2981,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.989,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3021,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.815,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
